,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
2072,2022-11-06 13:38:20.414483,Tora T,Jun 2014,5.0,Bea-U-tiful :),"As soon as I pulled up I knew I was in the right place.   The door men and women were stellar and were extremely kind.   Once I arrived inside, I was led to the front desk and was quickly waited on.   The young lady who helped me was in training and she done a wonderful job.   I wondered what perks I would have as a Hilton Diamonds member, and the discovery that I didn't get much, was a bit if a disappointment for such an expensive hotel room.   My room was very nice and extremely quiet.   The workout facility was nice and I was overjoyed that I was the only one in there, so it made for a really nice workout.  The only two downfalls were: 1. My cell phone got zero reception, which made me a little nervous as I don't like being without the ability to use my cell phone and receive…",June 2014
2073,2022-11-06 13:38:20.431085,DrSchellCPA,Jun 2014,5.0,Best Hotel in Mid-west,The Chicago Waldorf Astoria is an amazing hotel. It is by far the top of the line for a Hilton property. This hotel is reasonably priced for the quality of the facility. I've traveled extensively and thus far is the best hotel I've ever visited.,July 2013
2074,2022-11-06 13:38:20.445994,TXFoodie75230,Jun 2014,5.0,Luxury + Service,This hotel was a wonderful getaway for us.  We had wanted to visit Chicago again for several years and the team at this hotel made it all so special.  I contacted the concierge before our trip and he was so very helpful from that point forward.  Everyone at the concierge desk wanted to hear how our day had gone and how they could help with more plans.  The rooms were luxurious--bathrooms are a dream.  Room service brought a coffee maker to our room and refilled our fresh ground coffee everyday.  Only negative was the room did not have a view at all--we were facing old buildings very close to us.   We just kept the drapes closed.  We were there 4 days and loved it.  Location was so close to the Magnificent Mile and many great restaurants.,May 2014
2075,2022-11-06 13:38:20.462448,Pixelpanderer,Jun 2014,5.0,Lives up to it's proud name,"The Chicago Waldorf was a distressed property when it was purchased. That didn't make it bad, It just was a smart move to pick up a super-lux property that was finished during the Great Recession. One gets a sense of the property by just entering the driveway. The staff calmly wait your needs with a big ""how are you today"" look on their face. Once inside the guest will see a building that is new and appointed beautifully. The rooms were as expected with wonderful beds and pillows. I did not eat there because there are too many fine restaurants and cages in just 2 blocks. I will go back.",June 2014
2076,2022-11-06 13:38:20.479308,Alfred P,Jun 2014,5.0,"Great service, good value comparatively","The staff at the hotel provided excellent service. This hotel is not cheap, but when you compare the price to other comparable hotels in the area, it's actually not bad. We did feel that cellphone/wifi reception at the hotel (both in the room and in lobby area) was very spotty (although free).",June 2014
2077,2022-11-06 13:38:20.494283,Lynn872,Jun 2014,5.0,Dream Hotel!,"I recently stayed at this hotel for 5 nights and I must say it lived up to all my expectations and then some.  I had reviewed this hotel before my visit and all the reviews were spot on. I was away for 7 weeks and all the properties I'd stayed at this was the best.  It deserves it's 5 stars. From the moment I arrived it was first class all the way. Not often do you experience such a warm welcome, friendly and helpful staff.  They couldn't do enough for me and as I was travelling on my own this support was very important and made my stay so much more enjoyable. What can I say about the suite I was lucky to be allocated as it was excellent in the amenities and ambience. I was very comfortable and any problems I had were swiftly seen to. The weather had turned cold and wet while I…",April 2014
2078,2022-11-06 13:38:20.508511,"Ben, Lisa D",Jun 2014,5.0,Service that makes the difference,"We expected the luxurious accommodations, but it was the personal attention and genuine care that impressed us the most.  It's what makes a hotel destination special, and separates the best from the rest.",June 2014
2079,2022-11-06 13:38:20.529508,oxx155,Jun 2014,5.0,Excellent Hotel. Everything you could want.,"Obviously this hotel is not for those that are looking for an affordable hotel, its spendy. But, if you want a high class hotel that treats you like royalty and has everything you want, then this is the hotel for you. Complementary everything, including car if someone else hasn't borrowed it. The only downer was that they were working on the pool while we were there and I do enjoy pools. Otherwise I will visit again. Also easy access to Michigan Ave and lots of shopping & restaurants.",June 2014
2080,2022-11-06 13:38:21.018097,MrExitStrategy,Jun 2014,5.0,"Beautiful Property, Fantastic Service","I did not plan to stay in Chicago, but with the thunderstorm system moving through Chicago, I thought I would forcibly be stuck at O'Hare for the night. Luckily, there was an availability at the Waldorf Astoria. Checking in around midnight, I was greeted by a very welcoming and enthusiast staff at the front desk. As a HHonors Diamond member, I was very pleased to find out that my room was upgraded to the Luxury Suite. The room was beautifully appointed with a separate living area and a real fire-place. The bathroom had a TV in the mirror and was stocked with Salvatore Ferragamo toiletries. The bedroom was on a small side but the bed was just awesome.  Overall, Waldorf Astoria Chicago was able to turn my travel-craziness night into a wonderful relaxing time.The most impressive…",June 2014
2081,2022-11-06 13:38:21.041662,Nancy M,Jun 2014,5.0,You have Arrived,"My favorite hotel in Chicago!  I had planned a 50th Anniversary party for my parents at the Waldorf Astoria and they did not disappoint.  It was the most Amazing party a night no one will ever forget.  I had to make several trips into Chicago for the planning process and each and ever time the hotel staff remembered me by name.  Very impressive!  I loved that it did not feel like every other hotel.  Check in extremely quick and then off to my very impressive room.  Walked in and my jaw hit the floor.  Beautiful suite with a amazing balcony overlooking downtown and also slices of Lake Michigan.  One of the most Beautiful properties in the Chicago area and I had looked at several.  I can't say enough about the hotel, the staff, the service exceptional all the way around.  They…",August 2013
2082,2022-11-06 13:38:21.074788,Tora T,Jun 2014,5.0,Bea-U-tiful :),"As soon as I pulled up I knew I was in the right place.   The door men and women were stellar and were extremely kind.   Once I arrived inside, I was led to the front desk and was quickly waited on.   The young lady who helped me was in training and she done a wonderful job.   I wondered what perks I would have as a Hilton Diamonds member, and the discovery that I didn't get much, was a bit if a disappointment for such an expensive hotel room.   My room was very nice and extremely quiet.   The workout facility was nice and I was overjoyed that I was the only one in there, so it made for a really nice workout.  The only two downfalls were: 1. My cell phone got zero reception, which made me a little nervous as I don't like being without the ability to use my cell phone and receive…",June 2014
2083,2022-11-06 13:38:21.119083,DrSchellCPA,Jun 2014,5.0,Best Hotel in Mid-west,The Chicago Waldorf Astoria is an amazing hotel. It is by far the top of the line for a Hilton property. This hotel is reasonably priced for the quality of the facility. I've traveled extensively and thus far is the best hotel I've ever visited.,July 2013
2084,2022-11-06 13:38:21.138103,TXFoodie75230,Jun 2014,5.0,Luxury + Service,This hotel was a wonderful getaway for us.  We had wanted to visit Chicago again for several years and the team at this hotel made it all so special.  I contacted the concierge before our trip and he was so very helpful from that point forward.  Everyone at the concierge desk wanted to hear how our day had gone and how they could help with more plans.  The rooms were luxurious--bathrooms are a dream.  Room service brought a coffee maker to our room and refilled our fresh ground coffee everyday.  Only negative was the room did not have a view at all--we were facing old buildings very close to us.   We just kept the drapes closed.  We were there 4 days and loved it.  Location was so close to the Magnificent Mile and many great restaurants.,May 2014
2085,2022-11-06 13:38:21.161850,Pixelpanderer,Jun 2014,5.0,Lives up to it's proud name,"The Chicago Waldorf was a distressed property when it was purchased. That didn't make it bad, It just was a smart move to pick up a super-lux property that was finished during the Great Recession. One gets a sense of the property by just entering the driveway. The staff calmly wait your needs with a big ""how are you today"" look on their face. Once inside the guest will see a building that is new and appointed beautifully. The rooms were as expected with wonderful beds and pillows. I did not eat there because there are too many fine restaurants and cages in just 2 blocks. I will go back.",June 2014
2086,2022-11-06 13:38:21.185150,Alfred P,Jun 2014,5.0,"Great service, good value comparatively","The staff at the hotel provided excellent service. This hotel is not cheap, but when you compare the price to other comparable hotels in the area, it's actually not bad. We did feel that cellphone/wifi reception at the hotel (both in the room and in lobby area) was very spotty (although free).",June 2014
2087,2022-11-06 13:38:21.201175,Lynn872,Jun 2014,5.0,Dream Hotel!,"I recently stayed at this hotel for 5 nights and I must say it lived up to all my expectations and then some.  I had reviewed this hotel before my visit and all the reviews were spot on. I was away for 7 weeks and all the properties I'd stayed at this was the best.  It deserves it's 5 stars. From the moment I arrived it was first class all the way. Not often do you experience such a warm welcome, friendly and helpful staff.  They couldn't do enough for me and as I was travelling on my own this support was very important and made my stay so much more enjoyable. What can I say about the suite I was lucky to be allocated as it was excellent in the amenities and ambience. I was very comfortable and any problems I had were swiftly seen to. The weather had turned cold and wet while I…",April 2014
2088,2022-11-06 13:38:21.222478,"Ben, Lisa D",Jun 2014,5.0,Service that makes the difference,"We expected the luxurious accommodations, but it was the personal attention and genuine care that impressed us the most.  It's what makes a hotel destination special, and separates the best from the rest.",June 2014
2089,2022-11-06 13:38:21.248608,oxx155,Jun 2014,5.0,Excellent Hotel. Everything you could want.,"Obviously this hotel is not for those that are looking for an affordable hotel, its spendy. But, if you want a high class hotel that treats you like royalty and has everything you want, then this is the hotel for you. Complementary everything, including car if someone else hasn't borrowed it. The only downer was that they were working on the pool while we were there and I do enjoy pools. Otherwise I will visit again. Also easy access to Michigan Ave and lots of shopping & restaurants.",June 2014
2090,2022-11-06 13:38:21.655276,MrExitStrategy,Jun 2014,5.0,"Beautiful Property, Fantastic Service","I did not plan to stay in Chicago, but with the thunderstorm system moving through Chicago, I thought I would forcibly be stuck at O'Hare for the night. Luckily, there was an availability at the Waldorf Astoria. Checking in around midnight, I was greeted by a very welcoming and enthusiast staff at the front desk. As a HHonors Diamond member, I was very pleased to find out that my room was upgraded to the Luxury Suite. The room was beautifully appointed with a separate living area and a real fire-place. The bathroom had a TV in the mirror and was stocked with Salvatore Ferragamo toiletries. The bedroom was on a small side but the bed was just awesome.  Overall, Waldorf Astoria Chicago was able to turn my travel-craziness night into a wonderful relaxing time.The most impressive…",June 2014
2091,2022-11-06 13:38:21.673959,Nancy M,Jun 2014,5.0,You have Arrived,"My favorite hotel in Chicago!  I had planned a 50th Anniversary party for my parents at the Waldorf Astoria and they did not disappoint.  It was the most Amazing party a night no one will ever forget.  I had to make several trips into Chicago for the planning process and each and ever time the hotel staff remembered me by name.  Very impressive!  I loved that it did not feel like every other hotel.  Check in extremely quick and then off to my very impressive room.  Walked in and my jaw hit the floor.  Beautiful suite with a amazing balcony overlooking downtown and also slices of Lake Michigan.  One of the most Beautiful properties in the Chicago area and I had looked at several.  I can't say enough about the hotel, the staff, the service exceptional all the way around.  They…",August 2013
2092,2022-11-06 13:38:21.694117,Tora T,Jun 2014,5.0,Bea-U-tiful :),"As soon as I pulled up I knew I was in the right place.   The door men and women were stellar and were extremely kind.   Once I arrived inside, I was led to the front desk and was quickly waited on.   The young lady who helped me was in training and she done a wonderful job.   I wondered what perks I would have as a Hilton Diamonds member, and the discovery that I didn't get much, was a bit if a disappointment for such an expensive hotel room.   My room was very nice and extremely quiet.   The workout facility was nice and I was overjoyed that I was the only one in there, so it made for a really nice workout.  The only two downfalls were: 1. My cell phone got zero reception, which made me a little nervous as I don't like being without the ability to use my cell phone and receive…",June 2014
2093,2022-11-06 13:38:21.712754,DrSchellCPA,Jun 2014,5.0,Best Hotel in Mid-west,The Chicago Waldorf Astoria is an amazing hotel. It is by far the top of the line for a Hilton property. This hotel is reasonably priced for the quality of the facility. I've traveled extensively and thus far is the best hotel I've ever visited.,July 2013
2094,2022-11-06 13:38:21.732362,TXFoodie75230,Jun 2014,5.0,Luxury + Service,This hotel was a wonderful getaway for us.  We had wanted to visit Chicago again for several years and the team at this hotel made it all so special.  I contacted the concierge before our trip and he was so very helpful from that point forward.  Everyone at the concierge desk wanted to hear how our day had gone and how they could help with more plans.  The rooms were luxurious--bathrooms are a dream.  Room service brought a coffee maker to our room and refilled our fresh ground coffee everyday.  Only negative was the room did not have a view at all--we were facing old buildings very close to us.   We just kept the drapes closed.  We were there 4 days and loved it.  Location was so close to the Magnificent Mile and many great restaurants.,May 2014
2095,2022-11-06 13:38:21.750290,Pixelpanderer,Jun 2014,5.0,Lives up to it's proud name,"The Chicago Waldorf was a distressed property when it was purchased. That didn't make it bad, It just was a smart move to pick up a super-lux property that was finished during the Great Recession. One gets a sense of the property by just entering the driveway. The staff calmly wait your needs with a big ""how are you today"" look on their face. Once inside the guest will see a building that is new and appointed beautifully. The rooms were as expected with wonderful beds and pillows. I did not eat there because there are too many fine restaurants and cages in just 2 blocks. I will go back.",June 2014
2096,2022-11-06 13:38:21.768776,Alfred P,Jun 2014,5.0,"Great service, good value comparatively","The staff at the hotel provided excellent service. This hotel is not cheap, but when you compare the price to other comparable hotels in the area, it's actually not bad. We did feel that cellphone/wifi reception at the hotel (both in the room and in lobby area) was very spotty (although free).",June 2014
2097,2022-11-06 13:38:21.786475,Lynn872,Jun 2014,5.0,Dream Hotel!,"I recently stayed at this hotel for 5 nights and I must say it lived up to all my expectations and then some.  I had reviewed this hotel before my visit and all the reviews were spot on. I was away for 7 weeks and all the properties I'd stayed at this was the best.  It deserves it's 5 stars. From the moment I arrived it was first class all the way. Not often do you experience such a warm welcome, friendly and helpful staff.  They couldn't do enough for me and as I was travelling on my own this support was very important and made my stay so much more enjoyable. What can I say about the suite I was lucky to be allocated as it was excellent in the amenities and ambience. I was very comfortable and any problems I had were swiftly seen to. The weather had turned cold and wet while I…",April 2014
2098,2022-11-06 13:38:21.816637,"Ben, Lisa D",Jun 2014,5.0,Service that makes the difference,"We expected the luxurious accommodations, but it was the personal attention and genuine care that impressed us the most.  It's what makes a hotel destination special, and separates the best from the rest.",June 2014
2099,2022-11-06 13:38:21.840342,oxx155,Jun 2014,5.0,Excellent Hotel. Everything you could want.,"Obviously this hotel is not for those that are looking for an affordable hotel, its spendy. But, if you want a high class hotel that treats you like royalty and has everything you want, then this is the hotel for you. Complementary everything, including car if someone else hasn't borrowed it. The only downer was that they were working on the pool while we were there and I do enjoy pools. Otherwise I will visit again. Also easy access to Michigan Ave and lots of shopping & restaurants.",June 2014
2100,2022-11-06 13:38:22.168970,MrExitStrategy,Jun 2014,5.0,"Beautiful Property, Fantastic Service","I did not plan to stay in Chicago, but with the thunderstorm system moving through Chicago, I thought I would forcibly be stuck at O'Hare for the night. Luckily, there was an availability at the Waldorf Astoria. Checking in around midnight, I was greeted by a very welcoming and enthusiast staff at the front desk. As a HHonors Diamond member, I was very pleased to find out that my room was upgraded to the Luxury Suite. The room was beautifully appointed with a separate living area and a real fire-place. The bathroom had a TV in the mirror and was stocked with Salvatore Ferragamo toiletries. The bedroom was on a small side but the bed was just awesome.  Overall, Waldorf Astoria Chicago was able to turn my travel-craziness night into a wonderful relaxing time.The most impressive…",June 2014
2101,2022-11-06 13:38:22.194499,Nancy M,Jun 2014,5.0,You have Arrived,"My favorite hotel in Chicago!  I had planned a 50th Anniversary party for my parents at the Waldorf Astoria and they did not disappoint.  It was the most Amazing party a night no one will ever forget.  I had to make several trips into Chicago for the planning process and each and ever time the hotel staff remembered me by name.  Very impressive!  I loved that it did not feel like every other hotel.  Check in extremely quick and then off to my very impressive room.  Walked in and my jaw hit the floor.  Beautiful suite with a amazing balcony overlooking downtown and also slices of Lake Michigan.  One of the most Beautiful properties in the Chicago area and I had looked at several.  I can't say enough about the hotel, the staff, the service exceptional all the way around.  They…",August 2013
2102,2022-11-06 13:38:22.212806,Tora T,Jun 2014,5.0,Bea-U-tiful :),"As soon as I pulled up I knew I was in the right place.   The door men and women were stellar and were extremely kind.   Once I arrived inside, I was led to the front desk and was quickly waited on.   The young lady who helped me was in training and she done a wonderful job.   I wondered what perks I would have as a Hilton Diamonds member, and the discovery that I didn't get much, was a bit if a disappointment for such an expensive hotel room.   My room was very nice and extremely quiet.   The workout facility was nice and I was overjoyed that I was the only one in there, so it made for a really nice workout.  The only two downfalls were: 1. My cell phone got zero reception, which made me a little nervous as I don't like being without the ability to use my cell phone and receive…",June 2014
2103,2022-11-06 13:38:22.235635,DrSchellCPA,Jun 2014,5.0,Best Hotel in Mid-west,The Chicago Waldorf Astoria is an amazing hotel. It is by far the top of the line for a Hilton property. This hotel is reasonably priced for the quality of the facility. I've traveled extensively and thus far is the best hotel I've ever visited.,July 2013
2104,2022-11-06 13:38:22.256074,TXFoodie75230,Jun 2014,5.0,Luxury + Service,This hotel was a wonderful getaway for us.  We had wanted to visit Chicago again for several years and the team at this hotel made it all so special.  I contacted the concierge before our trip and he was so very helpful from that point forward.  Everyone at the concierge desk wanted to hear how our day had gone and how they could help with more plans.  The rooms were luxurious--bathrooms are a dream.  Room service brought a coffee maker to our room and refilled our fresh ground coffee everyday.  Only negative was the room did not have a view at all--we were facing old buildings very close to us.   We just kept the drapes closed.  We were there 4 days and loved it.  Location was so close to the Magnificent Mile and many great restaurants.,May 2014
2105,2022-11-06 13:38:22.278445,Pixelpanderer,Jun 2014,5.0,Lives up to it's proud name,"The Chicago Waldorf was a distressed property when it was purchased. That didn't make it bad, It just was a smart move to pick up a super-lux property that was finished during the Great Recession. One gets a sense of the property by just entering the driveway. The staff calmly wait your needs with a big ""how are you today"" look on their face. Once inside the guest will see a building that is new and appointed beautifully. The rooms were as expected with wonderful beds and pillows. I did not eat there because there are too many fine restaurants and cages in just 2 blocks. I will go back.",June 2014
2106,2022-11-06 13:38:22.295460,Alfred P,Jun 2014,5.0,"Great service, good value comparatively","The staff at the hotel provided excellent service. This hotel is not cheap, but when you compare the price to other comparable hotels in the area, it's actually not bad. We did feel that cellphone/wifi reception at the hotel (both in the room and in lobby area) was very spotty (although free).",June 2014
2107,2022-11-06 13:38:22.312306,Lynn872,Jun 2014,5.0,Dream Hotel!,"I recently stayed at this hotel for 5 nights and I must say it lived up to all my expectations and then some.  I had reviewed this hotel before my visit and all the reviews were spot on. I was away for 7 weeks and all the properties I'd stayed at this was the best.  It deserves it's 5 stars. From the moment I arrived it was first class all the way. Not often do you experience such a warm welcome, friendly and helpful staff.  They couldn't do enough for me and as I was travelling on my own this support was very important and made my stay so much more enjoyable. What can I say about the suite I was lucky to be allocated as it was excellent in the amenities and ambience. I was very comfortable and any problems I had were swiftly seen to. The weather had turned cold and wet while I…",April 2014
2108,2022-11-06 13:38:22.330463,"Ben, Lisa D",Jun 2014,5.0,Service that makes the difference,"We expected the luxurious accommodations, but it was the personal attention and genuine care that impressed us the most.  It's what makes a hotel destination special, and separates the best from the rest.",June 2014
2109,2022-11-06 13:38:22.347821,oxx155,Jun 2014,5.0,Excellent Hotel. Everything you could want.,"Obviously this hotel is not for those that are looking for an affordable hotel, its spendy. But, if you want a high class hotel that treats you like royalty and has everything you want, then this is the hotel for you. Complementary everything, including car if someone else hasn't borrowed it. The only downer was that they were working on the pool while we were there and I do enjoy pools. Otherwise I will visit again. Also easy access to Michigan Ave and lots of shopping & restaurants.",June 2014
2110,2022-11-06 13:38:22.640733,MrExitStrategy,Jun 2014,5.0,"Beautiful Property, Fantastic Service","I did not plan to stay in Chicago, but with the thunderstorm system moving through Chicago, I thought I would forcibly be stuck at O'Hare for the night. Luckily, there was an availability at the Waldorf Astoria. Checking in around midnight, I was greeted by a very welcoming and enthusiast staff at the front desk. As a HHonors Diamond member, I was very pleased to find out that my room was upgraded to the Luxury Suite. The room was beautifully appointed with a separate living area and a real fire-place. The bathroom had a TV in the mirror and was stocked with Salvatore Ferragamo toiletries. The bedroom was on a small side but the bed was just awesome.  Overall, Waldorf Astoria Chicago was able to turn my travel-craziness night into a wonderful relaxing time.The most impressive…",June 2014
2111,2022-11-06 13:38:22.700646,Nancy M,Jun 2014,5.0,You have Arrived,"My favorite hotel in Chicago!  I had planned a 50th Anniversary party for my parents at the Waldorf Astoria and they did not disappoint.  It was the most Amazing party a night no one will ever forget.  I had to make several trips into Chicago for the planning process and each and ever time the hotel staff remembered me by name.  Very impressive!  I loved that it did not feel like every other hotel.  Check in extremely quick and then off to my very impressive room.  Walked in and my jaw hit the floor.  Beautiful suite with a amazing balcony overlooking downtown and also slices of Lake Michigan.  One of the most Beautiful properties in the Chicago area and I had looked at several.  I can't say enough about the hotel, the staff, the service exceptional all the way around.  They…",August 2013
2112,2022-11-06 13:38:22.861930,Tora T,Jun 2014,5.0,Bea-U-tiful :),"As soon as I pulled up I knew I was in the right place.   The door men and women were stellar and were extremely kind.   Once I arrived inside, I was led to the front desk and was quickly waited on.   The young lady who helped me was in training and she done a wonderful job.   I wondered what perks I would have as a Hilton Diamonds member, and the discovery that I didn't get much, was a bit if a disappointment for such an expensive hotel room.   My room was very nice and extremely quiet.   The workout facility was nice and I was overjoyed that I was the only one in there, so it made for a really nice workout.  The only two downfalls were: 1. My cell phone got zero reception, which made me a little nervous as I don't like being without the ability to use my cell phone and receive…",June 2014
2113,2022-11-06 13:38:23.052530,DrSchellCPA,Jun 2014,5.0,Best Hotel in Mid-west,The Chicago Waldorf Astoria is an amazing hotel. It is by far the top of the line for a Hilton property. This hotel is reasonably priced for the quality of the facility. I've traveled extensively and thus far is the best hotel I've ever visited.,July 2013
2114,2022-11-06 13:38:23.129194,TXFoodie75230,Jun 2014,5.0,Luxury + Service,This hotel was a wonderful getaway for us.  We had wanted to visit Chicago again for several years and the team at this hotel made it all so special.  I contacted the concierge before our trip and he was so very helpful from that point forward.  Everyone at the concierge desk wanted to hear how our day had gone and how they could help with more plans.  The rooms were luxurious--bathrooms are a dream.  Room service brought a coffee maker to our room and refilled our fresh ground coffee everyday.  Only negative was the room did not have a view at all--we were facing old buildings very close to us.   We just kept the drapes closed.  We were there 4 days and loved it.  Location was so close to the Magnificent Mile and many great restaurants.,May 2014
2115,2022-11-06 13:38:23.228136,Pixelpanderer,Jun 2014,5.0,Lives up to it's proud name,"The Chicago Waldorf was a distressed property when it was purchased. That didn't make it bad, It just was a smart move to pick up a super-lux property that was finished during the Great Recession. One gets a sense of the property by just entering the driveway. The staff calmly wait your needs with a big ""how are you today"" look on their face. Once inside the guest will see a building that is new and appointed beautifully. The rooms were as expected with wonderful beds and pillows. I did not eat there because there are too many fine restaurants and cages in just 2 blocks. I will go back.",June 2014
2116,2022-11-06 13:38:23.258980,Alfred P,Jun 2014,5.0,"Great service, good value comparatively","The staff at the hotel provided excellent service. This hotel is not cheap, but when you compare the price to other comparable hotels in the area, it's actually not bad. We did feel that cellphone/wifi reception at the hotel (both in the room and in lobby area) was very spotty (although free).",June 2014
2117,2022-11-06 13:38:23.304554,Lynn872,Jun 2014,5.0,Dream Hotel!,"I recently stayed at this hotel for 5 nights and I must say it lived up to all my expectations and then some.  I had reviewed this hotel before my visit and all the reviews were spot on. I was away for 7 weeks and all the properties I'd stayed at this was the best.  It deserves it's 5 stars. From the moment I arrived it was first class all the way. Not often do you experience such a warm welcome, friendly and helpful staff.  They couldn't do enough for me and as I was travelling on my own this support was very important and made my stay so much more enjoyable. What can I say about the suite I was lucky to be allocated as it was excellent in the amenities and ambience. I was very comfortable and any problems I had were swiftly seen to. The weather had turned cold and wet while I…",April 2014
2118,2022-11-06 13:38:23.552311,"Ben, Lisa D",Jun 2014,5.0,Service that makes the difference,"We expected the luxurious accommodations, but it was the personal attention and genuine care that impressed us the most.  It's what makes a hotel destination special, and separates the best from the rest.",June 2014
2119,2022-11-06 13:38:23.617915,oxx155,Jun 2014,5.0,Excellent Hotel. Everything you could want.,"Obviously this hotel is not for those that are looking for an affordable hotel, its spendy. But, if you want a high class hotel that treats you like royalty and has everything you want, then this is the hotel for you. Complementary everything, including car if someone else hasn't borrowed it. The only downer was that they were working on the pool while we were there and I do enjoy pools. Otherwise I will visit again. Also easy access to Michigan Ave and lots of shopping & restaurants.",June 2014
2120,2022-11-06 13:38:24.343862,MrExitStrategy,Jun 2014,5.0,"Beautiful Property, Fantastic Service","I did not plan to stay in Chicago, but with the thunderstorm system moving through Chicago, I thought I would forcibly be stuck at O'Hare for the night. Luckily, there was an availability at the Waldorf Astoria. Checking in around midnight, I was greeted by a very welcoming and enthusiast staff at the front desk. As a HHonors Diamond member, I was very pleased to find out that my room was upgraded to the Luxury Suite. The room was beautifully appointed with a separate living area and a real fire-place. The bathroom had a TV in the mirror and was stocked with Salvatore Ferragamo toiletries. The bedroom was on a small side but the bed was just awesome.  Overall, Waldorf Astoria Chicago was able to turn my travel-craziness night into a wonderful relaxing time.The most impressive…",June 2014
2121,2022-11-06 13:38:24.364525,Nancy M,Jun 2014,5.0,You have Arrived,"My favorite hotel in Chicago!  I had planned a 50th Anniversary party for my parents at the Waldorf Astoria and they did not disappoint.  It was the most Amazing party a night no one will ever forget.  I had to make several trips into Chicago for the planning process and each and ever time the hotel staff remembered me by name.  Very impressive!  I loved that it did not feel like every other hotel.  Check in extremely quick and then off to my very impressive room.  Walked in and my jaw hit the floor.  Beautiful suite with a amazing balcony overlooking downtown and also slices of Lake Michigan.  One of the most Beautiful properties in the Chicago area and I had looked at several.  I can't say enough about the hotel, the staff, the service exceptional all the way around.  They…",August 2013
2122,2022-11-06 13:38:24.383667,Tora T,Jun 2014,5.0,Bea-U-tiful :),"As soon as I pulled up I knew I was in the right place.   The door men and women were stellar and were extremely kind.   Once I arrived inside, I was led to the front desk and was quickly waited on.   The young lady who helped me was in training and she done a wonderful job.   I wondered what perks I would have as a Hilton Diamonds member, and the discovery that I didn't get much, was a bit if a disappointment for such an expensive hotel room.   My room was very nice and extremely quiet.   The workout facility was nice and I was overjoyed that I was the only one in there, so it made for a really nice workout.  The only two downfalls were: 1. My cell phone got zero reception, which made me a little nervous as I don't like being without the ability to use my cell phone and receive…",June 2014
2123,2022-11-06 13:38:24.400074,DrSchellCPA,Jun 2014,5.0,Best Hotel in Mid-west,The Chicago Waldorf Astoria is an amazing hotel. It is by far the top of the line for a Hilton property. This hotel is reasonably priced for the quality of the facility. I've traveled extensively and thus far is the best hotel I've ever visited.,July 2013
2124,2022-11-06 13:38:24.416392,TXFoodie75230,Jun 2014,5.0,Luxury + Service,This hotel was a wonderful getaway for us.  We had wanted to visit Chicago again for several years and the team at this hotel made it all so special.  I contacted the concierge before our trip and he was so very helpful from that point forward.  Everyone at the concierge desk wanted to hear how our day had gone and how they could help with more plans.  The rooms were luxurious--bathrooms are a dream.  Room service brought a coffee maker to our room and refilled our fresh ground coffee everyday.  Only negative was the room did not have a view at all--we were facing old buildings very close to us.   We just kept the drapes closed.  We were there 4 days and loved it.  Location was so close to the Magnificent Mile and many great restaurants.,May 2014
2125,2022-11-06 13:38:24.433849,Pixelpanderer,Jun 2014,5.0,Lives up to it's proud name,"The Chicago Waldorf was a distressed property when it was purchased. That didn't make it bad, It just was a smart move to pick up a super-lux property that was finished during the Great Recession. One gets a sense of the property by just entering the driveway. The staff calmly wait your needs with a big ""how are you today"" look on their face. Once inside the guest will see a building that is new and appointed beautifully. The rooms were as expected with wonderful beds and pillows. I did not eat there because there are too many fine restaurants and cages in just 2 blocks. I will go back.",June 2014
2126,2022-11-06 13:38:24.458666,Alfred P,Jun 2014,5.0,"Great service, good value comparatively","The staff at the hotel provided excellent service. This hotel is not cheap, but when you compare the price to other comparable hotels in the area, it's actually not bad. We did feel that cellphone/wifi reception at the hotel (both in the room and in lobby area) was very spotty (although free).",June 2014
2127,2022-11-06 13:38:24.474714,Lynn872,Jun 2014,5.0,Dream Hotel!,"I recently stayed at this hotel for 5 nights and I must say it lived up to all my expectations and then some.  I had reviewed this hotel before my visit and all the reviews were spot on. I was away for 7 weeks and all the properties I'd stayed at this was the best.  It deserves it's 5 stars. From the moment I arrived it was first class all the way. Not often do you experience such a warm welcome, friendly and helpful staff.  They couldn't do enough for me and as I was travelling on my own this support was very important and made my stay so much more enjoyable. What can I say about the suite I was lucky to be allocated as it was excellent in the amenities and ambience. I was very comfortable and any problems I had were swiftly seen to. The weather had turned cold and wet while I…",April 2014
2128,2022-11-06 13:38:24.492293,"Ben, Lisa D",Jun 2014,5.0,Service that makes the difference,"We expected the luxurious accommodations, but it was the personal attention and genuine care that impressed us the most.  It's what makes a hotel destination special, and separates the best from the rest.",June 2014
2129,2022-11-06 13:38:24.509071,oxx155,Jun 2014,5.0,Excellent Hotel. Everything you could want.,"Obviously this hotel is not for those that are looking for an affordable hotel, its spendy. But, if you want a high class hotel that treats you like royalty and has everything you want, then this is the hotel for you. Complementary everything, including car if someone else hasn't borrowed it. The only downer was that they were working on the pool while we were there and I do enjoy pools. Otherwise I will visit again. Also easy access to Michigan Ave and lots of shopping & restaurants.",June 2014
