,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
1272,2022-11-06 13:42:59.200059,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1273,2022-11-06 13:42:59.213383,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1274,2022-11-06 13:42:59.225748,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1275,2022-11-06 13:42:59.237714,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
1276,2022-11-06 13:42:59.250699,MidTNBizTravlr,Jul 2017,5.0,Great Location for Chicago Theater,"My wife and I stayed at the Wit on the evening of July 9th. We picked this hotel based on it's ratings and it's location near the Chicago Theater - as we were attending a concert there that night. We were very pleased on both counts. The Chicago Theater is only a couple of buildings away. Great choice when you are returning to your room later at night.  I used Hilton Honors points to pay for the stay. I had used the Hilton app to check in and pick our room earlier in the day. The front desk staff was attentive and friendly - checking us into our room as soon as possible that afternoon. Bell service held our bags from early morning until our room was available that afternoon.  The room was attractive and clean, starting to show some early signs of age, but minor at that. The bed…",July 2017
1277,2022-11-06 13:42:59.262575,Guillermo E,Jul 2017,4.0,Great location and modern style,"Stayed at this hotel several times in the past months for business. Great location - walking distance from both office locations and tourist / shopping attraction. Hotel look and feel is pretty modern. Rooms are comfortable and very clean. One detail that I loved: They have birds chirping / nature sounds playing on the speakers in the rooms hallways (instead of music) - so it feels very relaxing when you walk out of your room and on to facing the challenges of the day, or when you come out of the elevator and on to your room after a busy day. Nice touch! Front desk service definitely needs to improve. At check-in there might be 2-3 people, but they always seem to be busy doing something else (like cleaning the panels behind them) while you wait standing there, waiting to be…",June 2017
1278,2022-11-06 13:42:59.274267,Kathy H,Jul 2017,5.0,Great hotel. Great Location,"We stayed at the Witt while attending the James Taylor concert at Wrigley.  It is a beautiful hotel, great location and the staff are wonderful.  The breakfast in the morning at the restaurant was fantastic.  My favorite place to stay in Chicago!",July 2017
1279,2022-11-06 13:42:59.285944,Francis K,Jul 2017,1.0,"expensive, no good breakfast","$20 breakfast that gives no real options. Well below average food in exchange for a pricy bill. Service was good, so... I added a 15% tip that took the cost of my breakfast to $23. I was on a business trip, my company paid the bill, but I simply skipped breakfast next day, 'cause was not worth the money.",June 2017
1280,2022-11-06 13:42:59.740689,TravelingRambo,Jul 2017,4.0,Quality Business Travel,"Great experience at The Wit. The staff was very friendly, and accommodating. I have stayed here twice now for business travel and both experiences have been really great. I would like nut-free cookie options presented at time of check-in :)",July 2017
1281,2022-11-06 13:42:59.754790,Makini C,Jul 2017,4.0,"Crisp edges, quality stay","Check in/out was easy, the room was lovely. Sadly, the restaurant does not serve smoothies (or its full menu) all day. Since the other food was good, I suspect the smoothies would have been too.  Does need a larger business center. Currently it's a kiosk for printing (awesome for boarding passes), but you can't properly sit there.",July 2017
1282,2022-11-06 13:42:59.767681,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1283,2022-11-06 13:42:59.782196,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1284,2022-11-06 13:42:59.803303,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1285,2022-11-06 13:42:59.817989,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
1286,2022-11-06 13:42:59.834284,MidTNBizTravlr,Jul 2017,5.0,Great Location for Chicago Theater,"My wife and I stayed at the Wit on the evening of July 9th. We picked this hotel based on it's ratings and it's location near the Chicago Theater - as we were attending a concert there that night. We were very pleased on both counts. The Chicago Theater is only a couple of buildings away. Great choice when you are returning to your room later at night.  I used Hilton Honors points to pay for the stay. I had used the Hilton app to check in and pick our room earlier in the day. The front desk staff was attentive and friendly - checking us into our room as soon as possible that afternoon. Bell service held our bags from early morning until our room was available that afternoon.  The room was attractive and clean, starting to show some early signs of age, but minor at that. The bed…",July 2017
1287,2022-11-06 13:42:59.849765,Guillermo E,Jul 2017,4.0,Great location and modern style,"Stayed at this hotel several times in the past months for business. Great location - walking distance from both office locations and tourist / shopping attraction. Hotel look and feel is pretty modern. Rooms are comfortable and very clean. One detail that I loved: They have birds chirping / nature sounds playing on the speakers in the rooms hallways (instead of music) - so it feels very relaxing when you walk out of your room and on to facing the challenges of the day, or when you come out of the elevator and on to your room after a busy day. Nice touch! Front desk service definitely needs to improve. At check-in there might be 2-3 people, but they always seem to be busy doing something else (like cleaning the panels behind them) while you wait standing there, waiting to be…",June 2017
1288,2022-11-06 13:42:59.862764,Kathy H,Jul 2017,5.0,Great hotel. Great Location,"We stayed at the Witt while attending the James Taylor concert at Wrigley.  It is a beautiful hotel, great location and the staff are wonderful.  The breakfast in the morning at the restaurant was fantastic.  My favorite place to stay in Chicago!",July 2017
1289,2022-11-06 13:42:59.877528,Francis K,Jul 2017,1.0,"expensive, no good breakfast","$20 breakfast that gives no real options. Well below average food in exchange for a pricy bill. Service was good, so... I added a 15% tip that took the cost of my breakfast to $23. I was on a business trip, my company paid the bill, but I simply skipped breakfast next day, 'cause was not worth the money.",June 2017
1290,2022-11-06 13:43:00.405569,TravelingRambo,Jul 2017,4.0,Quality Business Travel,"Great experience at The Wit. The staff was very friendly, and accommodating. I have stayed here twice now for business travel and both experiences have been really great. I would like nut-free cookie options presented at time of check-in :)",July 2017
1291,2022-11-06 13:43:00.418575,Makini C,Jul 2017,4.0,"Crisp edges, quality stay","Check in/out was easy, the room was lovely. Sadly, the restaurant does not serve smoothies (or its full menu) all day. Since the other food was good, I suspect the smoothies would have been too.  Does need a larger business center. Currently it's a kiosk for printing (awesome for boarding passes), but you can't properly sit there.",July 2017
1292,2022-11-06 13:43:00.430887,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1293,2022-11-06 13:43:00.443045,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1294,2022-11-06 13:43:00.455156,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1295,2022-11-06 13:43:00.466897,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
1296,2022-11-06 13:43:00.480424,MidTNBizTravlr,Jul 2017,5.0,Great Location for Chicago Theater,"My wife and I stayed at the Wit on the evening of July 9th. We picked this hotel based on it's ratings and it's location near the Chicago Theater - as we were attending a concert there that night. We were very pleased on both counts. The Chicago Theater is only a couple of buildings away. Great choice when you are returning to your room later at night.  I used Hilton Honors points to pay for the stay. I had used the Hilton app to check in and pick our room earlier in the day. The front desk staff was attentive and friendly - checking us into our room as soon as possible that afternoon. Bell service held our bags from early morning until our room was available that afternoon.  The room was attractive and clean, starting to show some early signs of age, but minor at that. The bed…",July 2017
1297,2022-11-06 13:43:00.492265,Guillermo E,Jul 2017,4.0,Great location and modern style,"Stayed at this hotel several times in the past months for business. Great location - walking distance from both office locations and tourist / shopping attraction. Hotel look and feel is pretty modern. Rooms are comfortable and very clean. One detail that I loved: They have birds chirping / nature sounds playing on the speakers in the rooms hallways (instead of music) - so it feels very relaxing when you walk out of your room and on to facing the challenges of the day, or when you come out of the elevator and on to your room after a busy day. Nice touch! Front desk service definitely needs to improve. At check-in there might be 2-3 people, but they always seem to be busy doing something else (like cleaning the panels behind them) while you wait standing there, waiting to be…",June 2017
1298,2022-11-06 13:43:00.510062,Kathy H,Jul 2017,5.0,Great hotel. Great Location,"We stayed at the Witt while attending the James Taylor concert at Wrigley.  It is a beautiful hotel, great location and the staff are wonderful.  The breakfast in the morning at the restaurant was fantastic.  My favorite place to stay in Chicago!",July 2017
1299,2022-11-06 13:43:00.526772,Francis K,Jul 2017,1.0,"expensive, no good breakfast","$20 breakfast that gives no real options. Well below average food in exchange for a pricy bill. Service was good, so... I added a 15% tip that took the cost of my breakfast to $23. I was on a business trip, my company paid the bill, but I simply skipped breakfast next day, 'cause was not worth the money.",June 2017
1300,2022-11-06 13:43:00.974703,TravelingRambo,Jul 2017,4.0,Quality Business Travel,"Great experience at The Wit. The staff was very friendly, and accommodating. I have stayed here twice now for business travel and both experiences have been really great. I would like nut-free cookie options presented at time of check-in :)",July 2017
1301,2022-11-06 13:43:00.990421,Makini C,Jul 2017,4.0,"Crisp edges, quality stay","Check in/out was easy, the room was lovely. Sadly, the restaurant does not serve smoothies (or its full menu) all day. Since the other food was good, I suspect the smoothies would have been too.  Does need a larger business center. Currently it's a kiosk for printing (awesome for boarding passes), but you can't properly sit there.",July 2017
1302,2022-11-06 13:43:01.002757,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1303,2022-11-06 13:43:01.015881,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1304,2022-11-06 13:43:01.034617,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1305,2022-11-06 13:43:01.052261,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
1306,2022-11-06 13:43:01.064543,MidTNBizTravlr,Jul 2017,5.0,Great Location for Chicago Theater,"My wife and I stayed at the Wit on the evening of July 9th. We picked this hotel based on it's ratings and it's location near the Chicago Theater - as we were attending a concert there that night. We were very pleased on both counts. The Chicago Theater is only a couple of buildings away. Great choice when you are returning to your room later at night.  I used Hilton Honors points to pay for the stay. I had used the Hilton app to check in and pick our room earlier in the day. The front desk staff was attentive and friendly - checking us into our room as soon as possible that afternoon. Bell service held our bags from early morning until our room was available that afternoon.  The room was attractive and clean, starting to show some early signs of age, but minor at that. The bed…",July 2017
1307,2022-11-06 13:43:01.079571,Guillermo E,Jul 2017,4.0,Great location and modern style,"Stayed at this hotel several times in the past months for business. Great location - walking distance from both office locations and tourist / shopping attraction. Hotel look and feel is pretty modern. Rooms are comfortable and very clean. One detail that I loved: They have birds chirping / nature sounds playing on the speakers in the rooms hallways (instead of music) - so it feels very relaxing when you walk out of your room and on to facing the challenges of the day, or when you come out of the elevator and on to your room after a busy day. Nice touch! Front desk service definitely needs to improve. At check-in there might be 2-3 people, but they always seem to be busy doing something else (like cleaning the panels behind them) while you wait standing there, waiting to be…",June 2017
1308,2022-11-06 13:43:01.092866,Kathy H,Jul 2017,5.0,Great hotel. Great Location,"We stayed at the Witt while attending the James Taylor concert at Wrigley.  It is a beautiful hotel, great location and the staff are wonderful.  The breakfast in the morning at the restaurant was fantastic.  My favorite place to stay in Chicago!",July 2017
1309,2022-11-06 13:43:01.112225,Francis K,Jul 2017,1.0,"expensive, no good breakfast","$20 breakfast that gives no real options. Well below average food in exchange for a pricy bill. Service was good, so... I added a 15% tip that took the cost of my breakfast to $23. I was on a business trip, my company paid the bill, but I simply skipped breakfast next day, 'cause was not worth the money.",June 2017
1310,2022-11-06 13:43:01.510972,TravelingRambo,Jul 2017,4.0,Quality Business Travel,"Great experience at The Wit. The staff was very friendly, and accommodating. I have stayed here twice now for business travel and both experiences have been really great. I would like nut-free cookie options presented at time of check-in :)",July 2017
1311,2022-11-06 13:43:01.522646,Makini C,Jul 2017,4.0,"Crisp edges, quality stay","Check in/out was easy, the room was lovely. Sadly, the restaurant does not serve smoothies (or its full menu) all day. Since the other food was good, I suspect the smoothies would have been too.  Does need a larger business center. Currently it's a kiosk for printing (awesome for boarding passes), but you can't properly sit there.",July 2017
1312,2022-11-06 13:43:01.534851,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1313,2022-11-06 13:43:01.550611,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1314,2022-11-06 13:43:01.562605,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1315,2022-11-06 13:43:01.578221,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
1316,2022-11-06 13:43:01.591636,MidTNBizTravlr,Jul 2017,5.0,Great Location for Chicago Theater,"My wife and I stayed at the Wit on the evening of July 9th. We picked this hotel based on it's ratings and it's location near the Chicago Theater - as we were attending a concert there that night. We were very pleased on both counts. The Chicago Theater is only a couple of buildings away. Great choice when you are returning to your room later at night.  I used Hilton Honors points to pay for the stay. I had used the Hilton app to check in and pick our room earlier in the day. The front desk staff was attentive and friendly - checking us into our room as soon as possible that afternoon. Bell service held our bags from early morning until our room was available that afternoon.  The room was attractive and clean, starting to show some early signs of age, but minor at that. The bed…",July 2017
1317,2022-11-06 13:43:01.607621,Guillermo E,Jul 2017,4.0,Great location and modern style,"Stayed at this hotel several times in the past months for business. Great location - walking distance from both office locations and tourist / shopping attraction. Hotel look and feel is pretty modern. Rooms are comfortable and very clean. One detail that I loved: They have birds chirping / nature sounds playing on the speakers in the rooms hallways (instead of music) - so it feels very relaxing when you walk out of your room and on to facing the challenges of the day, or when you come out of the elevator and on to your room after a busy day. Nice touch! Front desk service definitely needs to improve. At check-in there might be 2-3 people, but they always seem to be busy doing something else (like cleaning the panels behind them) while you wait standing there, waiting to be…",June 2017
1318,2022-11-06 13:43:01.623359,Kathy H,Jul 2017,5.0,Great hotel. Great Location,"We stayed at the Witt while attending the James Taylor concert at Wrigley.  It is a beautiful hotel, great location and the staff are wonderful.  The breakfast in the morning at the restaurant was fantastic.  My favorite place to stay in Chicago!",July 2017
1319,2022-11-06 13:43:01.640221,Francis K,Jul 2017,1.0,"expensive, no good breakfast","$20 breakfast that gives no real options. Well below average food in exchange for a pricy bill. Service was good, so... I added a 15% tip that took the cost of my breakfast to $23. I was on a business trip, my company paid the bill, but I simply skipped breakfast next day, 'cause was not worth the money.",June 2017
1320,2022-11-06 13:43:02.174942,TravelingRambo,Jul 2017,4.0,Quality Business Travel,"Great experience at The Wit. The staff was very friendly, and accommodating. I have stayed here twice now for business travel and both experiences have been really great. I would like nut-free cookie options presented at time of check-in :)",July 2017
1321,2022-11-06 13:43:02.192536,Makini C,Jul 2017,4.0,"Crisp edges, quality stay","Check in/out was easy, the room was lovely. Sadly, the restaurant does not serve smoothies (or its full menu) all day. Since the other food was good, I suspect the smoothies would have been too.  Does need a larger business center. Currently it's a kiosk for printing (awesome for boarding passes), but you can't properly sit there.",July 2017
1322,2022-11-06 13:43:02.205591,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1323,2022-11-06 13:43:02.220869,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1324,2022-11-06 13:43:02.235656,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1325,2022-11-06 13:43:02.249535,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
1326,2022-11-06 13:43:02.262501,MidTNBizTravlr,Jul 2017,5.0,Great Location for Chicago Theater,"My wife and I stayed at the Wit on the evening of July 9th. We picked this hotel based on it's ratings and it's location near the Chicago Theater - as we were attending a concert there that night. We were very pleased on both counts. The Chicago Theater is only a couple of buildings away. Great choice when you are returning to your room later at night.  I used Hilton Honors points to pay for the stay. I had used the Hilton app to check in and pick our room earlier in the day. The front desk staff was attentive and friendly - checking us into our room as soon as possible that afternoon. Bell service held our bags from early morning until our room was available that afternoon.  The room was attractive and clean, starting to show some early signs of age, but minor at that. The bed…",July 2017
1327,2022-11-06 13:43:02.276900,Guillermo E,Jul 2017,4.0,Great location and modern style,"Stayed at this hotel several times in the past months for business. Great location - walking distance from both office locations and tourist / shopping attraction. Hotel look and feel is pretty modern. Rooms are comfortable and very clean. One detail that I loved: They have birds chirping / nature sounds playing on the speakers in the rooms hallways (instead of music) - so it feels very relaxing when you walk out of your room and on to facing the challenges of the day, or when you come out of the elevator and on to your room after a busy day. Nice touch! Front desk service definitely needs to improve. At check-in there might be 2-3 people, but they always seem to be busy doing something else (like cleaning the panels behind them) while you wait standing there, waiting to be…",June 2017
1328,2022-11-06 13:43:02.290808,Kathy H,Jul 2017,5.0,Great hotel. Great Location,"We stayed at the Witt while attending the James Taylor concert at Wrigley.  It is a beautiful hotel, great location and the staff are wonderful.  The breakfast in the morning at the restaurant was fantastic.  My favorite place to stay in Chicago!",July 2017
1329,2022-11-06 13:43:02.310084,Francis K,Jul 2017,1.0,"expensive, no good breakfast","$20 breakfast that gives no real options. Well below average food in exchange for a pricy bill. Service was good, so... I added a 15% tip that took the cost of my breakfast to $23. I was on a business trip, my company paid the bill, but I simply skipped breakfast next day, 'cause was not worth the money.",June 2017
1330,2022-11-06 13:43:02.843131,TravelingRambo,Jul 2017,4.0,Quality Business Travel,"Great experience at The Wit. The staff was very friendly, and accommodating. I have stayed here twice now for business travel and both experiences have been really great. I would like nut-free cookie options presented at time of check-in :)",July 2017
1331,2022-11-06 13:43:02.861073,Makini C,Jul 2017,4.0,"Crisp edges, quality stay","Check in/out was easy, the room was lovely. Sadly, the restaurant does not serve smoothies (or its full menu) all day. Since the other food was good, I suspect the smoothies would have been too.  Does need a larger business center. Currently it's a kiosk for printing (awesome for boarding passes), but you can't properly sit there.",July 2017
1332,2022-11-06 13:43:02.872829,Fepeaux,Jul 2017,5.0,LOVE this hotel and location!,"We stayed at theWit as a family of 3 with a teenager for a long weekend in July. We could not have been happier with our stay! We were in room 1618 with a king and sofa bed on a corner that overlooked the river. We had plenty of room and the view was fantastic. We especially appreciated the help of concierge Kit who gave us great directions and advice and was so friendly! We flew into Midway and jumped on the Orange line train to the State/Lake stop for $3 each one way. The hotel is on the same corner as this train stop on the loop along with a ChickFilA, Walgreens, Starbucks, and the famous Chicago Theater super close by. We were an easy walk to Millenium and Grant Parks, super close to Michigan Avenue, and just as close to the river boat cruise locations. We did uber from Navy…",July 2017
1333,2022-11-06 13:43:02.891927,David W,Jul 2017,5.0,Best bang for your buck,"We've stayed at the Four Seasons, Langham, and many other properties in Chicago, and theWit is right up there with them.  While they may not offer the breathtaking views, the Paramount Suite offers plenty of luxurious room.  The bed was comfortable, the tub was big enough for two, and having two bathrooms is always nice.  The living area was bright and cheerful.  We arrived way too early for checkin, but they invited us to sit in the restaurant, and wouldn't you know it, the manager came shortly to tell us our room was ready early.  It was a pleasant surprise.  We'll definitely stay here again.",May 2017
1334,2022-11-06 13:43:02.903977,Y6396LCscottp,Jul 2017,5.0,Great place to stay,Great location. Walk to almost all attractions. Clean. Very helpful and courteous staff. Parking is pricey but comparable to other nearby hotels. Great for families. Walking distance to theaters. Stay on upper floors to avoid outside noise.,July 2017
1335,2022-11-06 13:43:02.918382,gschoen1,Jul 2017,5.0,Great Location! Great Hotel! & Great People,"The Staff at The Wit made our vacation very enjoyable. My Thanks to the 2 ladies running the concierge desk. Kit and Monica you were a joy to work with. Always a smile and ready to answer any question I had and helped us from beginning to end. I look forward to our next trip to Chicago and this will definitely be the Hotel we will be staying at. Theatres, Riverwalk and great restaurants within walking distance from the hotel. Also Jazz and Blues clubs are in walking distance.  Gary and Becca S.",July 2017
