,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
1360,2022-11-06 13:49:06.103500,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1361,2022-11-06 13:49:06.124648,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1362,2022-11-06 13:49:06.150472,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1363,2022-11-06 13:49:06.166660,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1364,2022-11-06 13:49:06.181911,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1365,2022-11-06 13:49:06.196025,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1366,2022-11-06 13:49:06.209435,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1367,2022-11-06 13:49:06.227059,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1368,2022-11-06 13:49:06.240850,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1369,2022-11-06 13:49:06.255984,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1370,2022-11-06 13:49:06.768025,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1371,2022-11-06 13:49:06.780738,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1372,2022-11-06 13:49:06.793594,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1373,2022-11-06 13:49:06.806105,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1374,2022-11-06 13:49:06.820234,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1375,2022-11-06 13:49:06.833035,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1376,2022-11-06 13:49:06.847625,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1377,2022-11-06 13:49:06.866770,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1378,2022-11-06 13:49:06.887836,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1379,2022-11-06 13:49:06.909497,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1380,2022-11-06 13:49:07.428298,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1381,2022-11-06 13:49:07.442827,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1382,2022-11-06 13:49:07.460854,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1383,2022-11-06 13:49:07.475127,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1384,2022-11-06 13:49:07.493505,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1385,2022-11-06 13:49:07.521156,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1386,2022-11-06 13:49:07.536877,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1387,2022-11-06 13:49:07.552858,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1388,2022-11-06 13:49:07.566990,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1389,2022-11-06 13:49:07.582919,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1390,2022-11-06 13:49:08.406741,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1391,2022-11-06 13:49:08.421256,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1392,2022-11-06 13:49:08.434199,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1393,2022-11-06 13:49:08.446978,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1394,2022-11-06 13:49:08.464014,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1395,2022-11-06 13:49:08.479787,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1396,2022-11-06 13:49:08.492779,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1397,2022-11-06 13:49:08.505804,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1398,2022-11-06 13:49:08.518376,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1399,2022-11-06 13:49:08.531172,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1400,2022-11-06 13:49:09.065983,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1401,2022-11-06 13:49:09.096821,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1402,2022-11-06 13:49:09.119510,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1403,2022-11-06 13:49:09.138845,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1404,2022-11-06 13:49:09.157776,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1405,2022-11-06 13:49:09.179891,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1406,2022-11-06 13:49:09.196315,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1407,2022-11-06 13:49:09.216018,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1408,2022-11-06 13:49:09.230688,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1409,2022-11-06 13:49:09.246875,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1410,2022-11-06 13:49:09.727304,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1411,2022-11-06 13:49:09.768477,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1412,2022-11-06 13:49:09.800792,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1413,2022-11-06 13:49:09.816764,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1414,2022-11-06 13:49:09.835887,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1415,2022-11-06 13:49:09.857375,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1416,2022-11-06 13:49:09.876211,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1417,2022-11-06 13:49:09.891353,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1418,2022-11-06 13:49:09.906960,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1419,2022-11-06 13:49:09.922778,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1420,2022-11-06 13:49:10.497612,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1421,2022-11-06 13:49:10.511122,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1422,2022-11-06 13:49:10.524612,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1423,2022-11-06 13:49:10.537649,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1424,2022-11-06 13:49:10.550656,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1425,2022-11-06 13:49:10.564454,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1426,2022-11-06 13:49:10.578560,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1427,2022-11-06 13:49:10.591958,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
1428,2022-11-06 13:49:10.606019,Redbird21623,May 2016,5.0,Perfect for the weekend,"We had a room on an upper floor with a city view. The room was very comfortable and nicely appointed. Anytime you stay in Chicago near the Magnificent Mile, my suggestion is pay extra for a higher floor and stay away from the elevators; it will help keep the noise from street traffic and partiers to a minimum.  The Hilton Garden Inn was great and is conveniently located next to the Weber Grill, the HGI uses The Weber Grill for breakfast in the morning. Very good value. As for shopping  and night-life, the Hilton Garden Inn is in the middle of everything.  I would recommend.",May 2016
1429,2022-11-06 13:49:10.625760,Kevin A,May 2016,5.0,Great place to call home base,"I stayed at the HGI for the first time. It is centrally located near the Magnificent Mile, and near many great restaurants. In the hotel is Weber, where comfortable business or family dining can happen. And the food is cooked on a charcoal grill.  My room was clean, spacious, and well appointed. The staff were always friendly. I would definitely stay again.",May 2016
1430,2022-11-06 13:49:11.107351,22SMC,May 2016,4.0,Quick Visit,Stayed here for two nights. The location is excellent. You are within walking distance of many Chicago attractions. The hotel was very clean and the staff was very friendly. Took the L back to Midway to get a rental - the L entrance is literally steps away from the hotel door it was perfect! This will be my first choice when I get a chance to return.,April 2016
1431,2022-11-06 13:49:11.120234,Helderbeck,May 2016,5.0,Great hotel,It was very clean and I was very happy with the stay!  The HGI is one of my favorite hiltons to stay at.  I think it was a great place to stay and they had a pool to.  Very clean and the staff was very friendly.  If you need a place,May 2016
1432,2022-11-06 13:49:11.133162,mobile_corner_office,May 2016,4.0,Preferred location in River North,"This is where I like to stay in the River North area of Chicago.  If you use the CTA Red Line this hotel is located at the top of the NE stairs of the Grand stop (Grand & State).  In bad weather only a few steps outside are needed to reach the covered entrance.  A friendly staff awaits you at the reception desk, buffet breakfast, and dinner at the Weber Grill, connected through the lobby.  Guest floors and rooms all renovated about 2 years ago, still fresh and rooms are clean.  Small coffee bar mornings in the lobby but if you prefer make a short walk across the street to Starbucks.  In this area of the city you can expect street noise particularly emergency vehicles and nearby Chicago FD, even on the upper floors you will hear it.   Overall the stay here is a really good value.",May 2016
1433,2022-11-06 13:49:11.146149,99Scott99,May 2016,5.0,Great hotel and Location,I always enjoy staying at Hilton Garden Inns.  This hotel was very clean and the staff was friendly.  There is a Weber Grill located in the hotel and found the breakfast great and the dinners were fantastic.  Good location if you have business near by.,November 2015
1434,2022-11-06 13:49:11.161251,citychick727,May 2016,5.0,Girls Weekend,What an amazing weekend! Seeing Chicago in Chicago and shopping! This hotel is in a great location we walked everywhere. Our room was great clean and just overall wonderful! It was very easy to extend our stay as we did! Thanks and we will definitely be back!,May 2016
1435,2022-11-06 13:49:11.175801,565mew,May 2016,2.0,"Noisy rooms, rude staff","Even on the 19th floor the noise from the city was bothersome until after midnight. I have stayed in many Hilton Garden Inns, in much busier cities, and have never endured such street noise. The housekeeping is pathetic, and apparently very understaffed. I never saw more than one cart and person on our floor. We had to call repeatedly for replishments, and were treated as a nuisance each time we had to call. The staff at the front desk never offered to help or greeted us--had to walk up to the desk and directly ask them for assistance, which was also treated as a nuisance.",May 2016
1436,2022-11-06 13:49:11.190335,Flo-rider2015,May 2016,3.0,Good location,"Centrally located, close to bars, restaurants and shopping in downtown Chicago. Stayed there during business trip and opted for mid range price accomodation. Decent bed, reasonably sized rooms, nothing fancy but then again you get what you pay for. Fitness room with good number of machines and next to it an indoor pool. Wifi OK and free.",May 2016
1437,2022-11-06 13:49:11.204692,Ankit D,May 2016,2.0,"Rude Staff, Good Room and Location",The room was very good but the staff at check-in and check-out did not offer to help with the luggage at all. That alone is enough to not make me come back to this hotel again. Location was good and the bed was very comfy!,May 2016
