,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
691,2022-11-06 17:22:29.730228,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
692,2022-11-06 17:22:29.956889,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
693,2022-11-06 17:22:30.412619,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
694,2022-11-06 17:22:30.563291,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
695,2022-11-06 17:22:30.778546,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
696,2022-11-06 17:22:31.138900,5/5 Excellent,Julie,"Oct 12, 2021",,
697,2022-11-06 17:22:31.557042,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
698,2022-11-06 17:22:31.745639,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
699,2022-11-06 17:22:31.790144,5/5 Excellent,Jeremy,"Oct 12, 2021",,
700,2022-11-06 17:22:31.820421,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
701,2022-11-06 17:22:32.007323,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
702,2022-11-06 17:22:32.368615,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
703,2022-11-06 17:22:32.626514,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
704,2022-11-06 17:22:33.017003,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
705,2022-11-06 17:22:33.064500,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
706,2022-11-06 17:22:33.294995,5/5 Excellent,Julie,"Oct 12, 2021",,
707,2022-11-06 17:22:33.509401,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
708,2022-11-06 17:22:33.564852,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
709,2022-11-06 17:22:33.776717,5/5 Excellent,Jeremy,"Oct 12, 2021",,
710,2022-11-06 17:22:33.851181,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
711,2022-11-06 17:22:33.981321,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
712,2022-11-06 17:22:34.027727,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
713,2022-11-06 17:22:34.050097,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
714,2022-11-06 17:22:34.082090,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
715,2022-11-06 17:22:34.116906,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
716,2022-11-06 17:22:34.137812,5/5 Excellent,Julie,"Oct 12, 2021",,
717,2022-11-06 17:22:34.157276,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
718,2022-11-06 17:22:34.188668,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
719,2022-11-06 17:22:34.208340,5/5 Excellent,Jeremy,"Oct 12, 2021",,
720,2022-11-06 17:22:34.253406,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
721,2022-11-06 17:22:34.301010,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
722,2022-11-06 17:22:34.335328,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
723,2022-11-06 17:22:34.369081,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
724,2022-11-06 17:22:34.417373,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
725,2022-11-06 17:22:34.451608,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
726,2022-11-06 17:22:34.528794,5/5 Excellent,Julie,"Oct 12, 2021",,
727,2022-11-06 17:22:34.576349,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
728,2022-11-06 17:22:34.614345,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
729,2022-11-06 17:22:34.652601,5/5 Excellent,Jeremy,"Oct 12, 2021",,
730,2022-11-06 17:22:34.822919,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
731,2022-11-06 17:22:34.855347,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
732,2022-11-06 17:22:34.910617,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
733,2022-11-06 17:22:34.933485,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
734,2022-11-06 17:22:34.971429,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
735,2022-11-06 17:22:34.995792,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
736,2022-11-06 17:22:35.028468,5/5 Excellent,Julie,"Oct 12, 2021",,
737,2022-11-06 17:22:35.073773,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
738,2022-11-06 17:22:35.126421,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
739,2022-11-06 17:22:35.154151,5/5 Excellent,Jeremy,"Oct 12, 2021",,
740,2022-11-06 17:22:35.196267,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
741,2022-11-06 17:22:35.242281,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
742,2022-11-06 17:22:35.278855,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
743,2022-11-06 17:22:35.343243,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
744,2022-11-06 17:22:35.393633,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
745,2022-11-06 17:22:35.421677,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
746,2022-11-06 17:22:35.551556,5/5 Excellent,Julie,"Oct 12, 2021",,
747,2022-11-06 17:22:35.583762,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
748,2022-11-06 17:22:35.686894,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
749,2022-11-06 17:22:35.717609,5/5 Excellent,Jeremy,"Oct 12, 2021",,
750,2022-11-06 17:22:35.741246,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
751,2022-11-06 17:22:35.894832,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
752,2022-11-06 17:22:35.968790,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
753,2022-11-06 17:22:36.019711,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
754,2022-11-06 17:22:36.062783,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
755,2022-11-06 17:22:36.111137,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
756,2022-11-06 17:22:36.152779,5/5 Excellent,Julie,"Oct 12, 2021",,
757,2022-11-06 17:22:36.178546,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
758,2022-11-06 17:22:36.214163,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
759,2022-11-06 17:22:36.241067,5/5 Excellent,Jeremy,"Oct 12, 2021",,
760,2022-11-06 17:22:36.306649,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
761,2022-11-06 17:22:36.398494,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
762,2022-11-06 17:22:36.437314,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
763,2022-11-06 17:22:36.537878,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
764,2022-11-06 17:22:36.627710,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
765,2022-11-06 17:22:36.692500,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
766,2022-11-06 17:22:36.722323,5/5 Excellent,Julie,"Oct 12, 2021",,
767,2022-11-06 17:22:36.762889,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
768,2022-11-06 17:22:36.812921,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
769,2022-11-06 17:22:36.843023,5/5 Excellent,Jeremy,"Oct 12, 2021",,
770,2022-11-06 17:22:36.867773,2/5 Poor,Verified traveler,"Jul 27, 2021",,"We stayed in room 808, immediately after we arrived I called down to ask about ANY other  room with any view besides alley-like area and men working, I was told there was nothing on all 25  floors… the room smelled musty when the air was at a comfortable 70-72, when air was running between 68-69 it was freezing but didn’t smell as bad. The bathroom had a horrible high pitched ringing sound constantly… may have been pipes. No breakfast served.. only grab and go, staff was good not overly helpful. Overall it was fine. Won’t stay there again."
771,2022-11-06 17:22:36.913191,5/5 Excellent,Verified traveler,"Jul 27, 2021",,It was close to the office.
772,2022-11-06 17:22:36.966751,4/5 Good,Verified traveler,"Jul 25, 2021",,The staff were very kind!
773,2022-11-06 17:22:36.993254,5/5 Excellent,Verified traveler,"Jul 25, 2021",,
774,2022-11-06 17:22:37.088437,5/5 Excellent,Tabatha,"Jul 25, 2021",Weekend getaway,It was great
775,2022-11-06 17:22:37.127888,5/5 Excellent,Verified traveler,"Jul 25, 2021",,Front desk staff was so friendly! Fast elevators. Great Room!
776,2022-11-06 17:22:37.165703,5/5 Excellent,Verified traveler,"Jul 25, 2021",,I would highly recommend this hotel.  I plan on booking again.
777,2022-11-06 17:22:37.193493,4/5 Good,Verified traveler,"Jul 24, 2021",,Close to the loop and restaurants.
778,2022-11-06 17:22:37.230254,3/5 Okay,EMIRO A,"Jul 24, 2021",,
779,2022-11-06 17:22:37.308902,5/5 Excellent,Andrew,"Jul 24, 2021",,
780,2022-11-06 17:22:37.499575,2/5 Poor,Verified traveler,"Jul 27, 2021",,"We stayed in room 808, immediately after we arrived I called down to ask about ANY other  room with any view besides alley-like area and men working, I was told there was nothing on all 25  floors… the room smelled musty when the air was at a comfortable 70-72, when air was running between 68-69 it was freezing but didn’t smell as bad. The bathroom had a horrible high pitched ringing sound constantly… may have been pipes. No breakfast served.. only grab and go, staff was good not overly helpful. Overall it was fine. Won’t stay there again."
781,2022-11-06 17:22:37.527413,5/5 Excellent,Verified traveler,"Jul 27, 2021",,It was close to the office.
782,2022-11-06 17:22:37.582998,4/5 Good,Verified traveler,"Jul 25, 2021",,The staff were very kind!
783,2022-11-06 17:22:37.613061,5/5 Excellent,Verified traveler,"Jul 25, 2021",,
784,2022-11-06 17:22:37.657757,5/5 Excellent,Tabatha,"Jul 25, 2021",Weekend getaway,It was great
785,2022-11-06 17:22:37.703244,5/5 Excellent,Verified traveler,"Jul 25, 2021",,Front desk staff was so friendly! Fast elevators. Great Room!
786,2022-11-06 17:22:37.739296,5/5 Excellent,Verified traveler,"Jul 25, 2021",,I would highly recommend this hotel.  I plan on booking again.
787,2022-11-06 17:22:37.779637,4/5 Good,Verified traveler,"Jul 24, 2021",,Close to the loop and restaurants.
788,2022-11-06 17:22:38.003503,3/5 Okay,EMIRO A,"Jul 24, 2021",,
789,2022-11-06 17:22:38.053310,5/5 Excellent,Andrew,"Jul 24, 2021",,
790,2022-11-06 17:22:38.093017,2/5 Poor,Verified traveler,"Jul 27, 2021",,"We stayed in room 808, immediately after we arrived I called down to ask about ANY other  room with any view besides alley-like area and men working, I was told there was nothing on all 25  floors… the room smelled musty when the air was at a comfortable 70-72, when air was running between 68-69 it was freezing but didn’t smell as bad. The bathroom had a horrible high pitched ringing sound constantly… may have been pipes. No breakfast served.. only grab and go, staff was good not overly helpful. Overall it was fine. Won’t stay there again."
791,2022-11-06 17:22:38.123485,5/5 Excellent,Verified traveler,"Jul 27, 2021",,It was close to the office.
792,2022-11-06 17:22:38.238786,4/5 Good,Verified traveler,"Jul 25, 2021",,The staff were very kind!
793,2022-11-06 17:22:38.269882,5/5 Excellent,Verified traveler,"Jul 25, 2021",,
794,2022-11-06 17:22:38.415281,5/5 Excellent,Tabatha,"Jul 25, 2021",Weekend getaway,It was great
795,2022-11-06 17:22:38.523927,5/5 Excellent,Verified traveler,"Jul 25, 2021",,Front desk staff was so friendly! Fast elevators. Great Room!
796,2022-11-06 17:22:38.587972,5/5 Excellent,Verified traveler,"Jul 25, 2021",,I would highly recommend this hotel.  I plan on booking again.
797,2022-11-06 17:22:38.669089,4/5 Good,Verified traveler,"Jul 24, 2021",,Close to the loop and restaurants.
798,2022-11-06 17:22:38.717856,3/5 Okay,EMIRO A,"Jul 24, 2021",,
799,2022-11-06 17:22:38.755265,5/5 Excellent,Andrew,"Jul 24, 2021",,
800,2022-11-06 17:22:38.851238,2/5 Poor,Verified traveler,"Jul 27, 2021",,"We stayed in room 808, immediately after we arrived I called down to ask about ANY other  room with any view besides alley-like area and men working, I was told there was nothing on all 25  floors… the room smelled musty when the air was at a comfortable 70-72, when air was running between 68-69 it was freezing but didn’t smell as bad. The bathroom had a horrible high pitched ringing sound constantly… may have been pipes. No breakfast served.. only grab and go, staff was good not overly helpful. Overall it was fine. Won’t stay there again."
801,2022-11-06 17:22:38.901869,5/5 Excellent,Verified traveler,"Jul 27, 2021",,It was close to the office.
802,2022-11-06 17:22:38.967393,4/5 Good,Verified traveler,"Jul 25, 2021",,The staff were very kind!
803,2022-11-06 17:22:39.010889,5/5 Excellent,Verified traveler,"Jul 25, 2021",,
804,2022-11-06 17:22:39.185412,5/5 Excellent,Tabatha,"Jul 25, 2021",Weekend getaway,It was great
805,2022-11-06 17:22:39.219686,5/5 Excellent,Verified traveler,"Jul 25, 2021",,Front desk staff was so friendly! Fast elevators. Great Room!
806,2022-11-06 17:22:39.253784,5/5 Excellent,Verified traveler,"Jul 25, 2021",,I would highly recommend this hotel.  I plan on booking again.
807,2022-11-06 17:22:39.341747,4/5 Good,Verified traveler,"Jul 24, 2021",,Close to the loop and restaurants.
808,2022-11-06 17:22:39.389331,3/5 Okay,EMIRO A,"Jul 24, 2021",,
809,2022-11-06 17:22:39.458876,5/5 Excellent,Andrew,"Jul 24, 2021",,
810,2022-11-06 17:22:39.530456,5/5 Excellent,Elizabeth,"Jul 14, 2021",,
811,2022-11-06 17:22:39.587312,5/5 Excellent,Verified traveler,"Jul 14, 2021",,Check in process was quick and easy. Service was efficient. It was quiet at night!
812,2022-11-06 17:22:39.628876,4/5 Good,Verified traveler,"Jul 14, 2021",,The location is close to attractions and more importantly bus and train stations.  We were able to explore Chicagoland and its neighborhoods as well as the downtown area.  The staff are wonderful.
813,2022-11-06 17:22:39.700544,5/5 Excellent,Elizabeth,"Jul 14, 2021",Perfect!,The hotel staff were customer friendly & helped with everything we needed. Very clean. I would recommend this hotel & stay there again.
814,2022-11-06 17:22:39.760498,5/5 Excellent,Verified traveler,"Jul 13, 2021",,"excellent location, great staff, clean facilities!"
815,2022-11-06 17:22:39.789815,5/5 Excellent,Verified traveler,"Jul 13, 2021",,"The location was excellent and within walking proximity to many wonderful restaurants and activities in downtown Chicago.  The hotel was very clean, quiet, and comfortable.  Only thing that was disappointing was that there was no hot breakfast available, which is what we had paid extra for.  The entire restaurant area was closed!!!  We did receive $20 in pantry vouchers per day, which was fine, however, we would have much preferred breakfast."
816,2022-11-06 17:22:39.831646,3/5 Okay,Verified traveler,"Jul 13, 2021",,
817,2022-11-06 17:22:39.871913,5/5 Excellent,NaFisha,"Jul 13, 2021",,Staff was amazing. Room were cleaned upon arrival. Comfortable beds. I will definitely be back and recommend this hotel to others!
818,2022-11-06 17:22:40.006495,4/5 Good,Angela,"Jul 12, 2021",,
819,2022-11-06 17:22:40.057943,5/5 Excellent,Fariba,"Jul 12, 2021",,
820,2022-11-06 17:22:40.086241,4/5 Good,Verified traveler,"Jul 12, 2021",,
821,2022-11-06 17:22:40.127517,5/5 Excellent,Arcelia,"Jul 12, 2021",Great place to stay,2nd time staying here and I love it. Everyone is friendly and helpful
822,2022-11-06 17:22:40.163052,5/5 Excellent,Verified traveler,"Jul 12, 2021",,Loved the location and we had a little view of the river which was very nice!
823,2022-11-06 17:22:40.201373,5/5 Excellent,Cristhian,"Jul 12, 2021",Excellent,
824,2022-11-06 17:22:40.269699,4/5 Good,Verified traveler,"Jul 12, 2021",,"The property is in a prime location.  You can easily walk to the riverwalk, Millenium Park, restaurants and shopping."
825,2022-11-06 17:22:40.335597,5/5 Excellent,Verified traveler,"Jul 12, 2021",,Great location. The room was clean and comfortable.
826,2022-11-06 17:22:40.369313,5/5 Excellent,Verified traveler,"Jul 12, 2021",,
827,2022-11-06 17:22:40.415176,4/5 Good,Kevin,"Jul 11, 2021",3 Day Getaway,"The hotel is in a great location and pretty comfortable overall, just a little cramped but it is Chicago. We were there for 3 days and the only complaint we have is the service. We asked to have no daily room service and they said if we need anything to call the front desk. We called 2 times to get fresh towels and never got them so found some in service cart on the floor below and got some ourselves. The parking was an issue also. If you are going make sure you get your parking in advance and park at millenium garage Grant Park North and save yourself at least 50% off your parking. They do have parking closer but it is around 50-70 dollars a day. Overall would stay there again but they need to work on their service."
828,2022-11-06 17:22:40.505808,4/5 Good,Verified traveler,"Jul 11, 2021",,The price was right… everything we did was walking distance!
829,2022-11-06 17:22:40.533351,5/5 Excellent,Katherine,"Jul 11, 2021",,
830,2022-11-06 17:22:40.568985,4/5 Good,Verified traveler,"Jul 12, 2021",,
831,2022-11-06 17:22:40.598888,5/5 Excellent,Arcelia,"Jul 12, 2021",Great place to stay,2nd time staying here and I love it. Everyone is friendly and helpful
832,2022-11-06 17:22:40.633749,5/5 Excellent,Verified traveler,"Jul 12, 2021",,Loved the location and we had a little view of the river which was very nice!
833,2022-11-06 17:22:40.695363,5/5 Excellent,Cristhian,"Jul 12, 2021",Excellent,
834,2022-11-06 17:22:40.731603,4/5 Good,Verified traveler,"Jul 12, 2021",,"The property is in a prime location.  You can easily walk to the riverwalk, Millenium Park, restaurants and shopping."
835,2022-11-06 17:22:40.760908,5/5 Excellent,Verified traveler,"Jul 12, 2021",,Great location. The room was clean and comfortable.
836,2022-11-06 17:22:40.804151,5/5 Excellent,Verified traveler,"Jul 12, 2021",,
837,2022-11-06 17:22:40.849112,4/5 Good,Kevin,"Jul 11, 2021",3 Day Getaway,"The hotel is in a great location and pretty comfortable overall, just a little cramped but it is Chicago. We were there for 3 days and the only complaint we have is the service. We asked to have no daily room service and they said if we need anything to call the front desk. We called 2 times to get fresh towels and never got them so found some in service cart on the floor below and got some ourselves. The parking was an issue also. If you are going make sure you get your parking in advance and park at millenium garage Grant Park North and save yourself at least 50% off your parking. They do have parking closer but it is around 50-70 dollars a day. Overall would stay there again but they need to work on their service."
838,2022-11-06 17:22:40.895520,4/5 Good,Verified traveler,"Jul 11, 2021",,The price was right… everything we did was walking distance!
839,2022-11-06 17:22:40.928432,5/5 Excellent,Katherine,"Jul 11, 2021",,
840,2022-11-06 17:22:40.969722,4/5 Good,Verified traveler,"Jul 6, 2021",,"Great location, great hotel for the price. Would stay here again."
841,2022-11-06 17:22:40.996346,5/5 Excellent,Verified traveler,"Jul 5, 2021",,"Great stay at the Hilton, very friendly staff, only negative thing, we had to evacuate the hotel due to someone on the 15th floor had an electric skateboard that started smoking ."
842,2022-11-06 17:22:41.040937,5/5 Excellent,Gerald,"Jul 5, 2021",,2 thumbs up
843,2022-11-06 17:22:41.108871,2/5 Poor,Verified traveler,"Jul 5, 2021",,"I was disappointed when I found that our “free breakfast” was a $10 credit at your snack area!! Our room was satisfactory, I liked the partial water view!"
844,2022-11-06 17:22:41.178199,4/5 Good,Dionne,"Jul 4, 2021",,
845,2022-11-06 17:22:41.219021,5/5 Excellent,Nicole,"Jul 3, 2021",,Everything was wonderful except the bed. It was very hard and very hard to sleep
846,2022-11-06 17:22:41.423737,5/5 Excellent,Verified traveler,"Jul 3, 2021",,
847,2022-11-06 17:22:41.549479,5/5 Excellent,Verified traveler,"Jul 3, 2021",,
848,2022-11-06 17:22:41.643828,5/5 Excellent,Verified traveler,"Jul 2, 2021",,The hotel staff was fantastic. Very friendly and helpful. We really enjoyed out stay.
849,2022-11-06 17:22:41.745179,5/5 Excellent,Vickie,"Jul 2, 2021",Don’t stay anywhere else!,"The best location for everything.  Michigan Ave, River Walk, shopping, theaters awesome restaurants everything right there!"
850,2022-11-06 17:22:41.774980,5/5 Excellent,Verified traveler,"Jul 2, 2021",,"Great staff, clean, and great views of the city."
851,2022-11-06 17:22:41.812475,5/5 Excellent,Verified traveler,"Jul 1, 2021",,"This is a very nice hotel. Clean, modern, perfect location."
852,2022-11-06 17:22:41.854079,5/5 Excellent,Verified traveler,"Jul 1, 2021",,"Front desk staff was very helpful with switching our room from handicapped to a room on a higher floor.  
They were all very polite, professional and greeted us when we came and went."
853,2022-11-06 17:22:41.886629,4/5 Good,Ryan,"Jun 29, 2021",Great location and price,"I was able to check in early with relative ease. The room was smaller than I thought it would be, and my view was an alleyway and the back of a building, but it was the right location and the right price."
854,2022-11-06 17:22:41.919004,4/5 Good,Verified traveler,"Jun 29, 2021",,N/A
855,2022-11-06 17:22:41.954949,5/5 Excellent,Stefania J,"Jun 29, 2021",Great stay,We had a very good experience.  Concierge was very helpful.  The level of cleanliness exceeded our expectations.  Location excellent as many attractions and restaurants were within walking distance.  We would definitely recommend this hotel to our friends and family.
856,2022-11-06 17:22:42.022510,5/5 Excellent,Verified traveler,"Jun 29, 2021",,Very helpful staff.
857,2022-11-06 17:22:42.093828,4/5 Good,Verified traveler,"Jun 29, 2021",,"The lack of an on-site restaurant was off-putting. The restaurant next door had one, they were slow to react to the return to normalcy"
858,2022-11-06 17:22:42.172402,5/5 Excellent,Verified traveler,"Jun 29, 2021",,"The staff was very friendly and helpful. Monica helped with an inquiry that I had regarding parking and check in, and was prompt and knowledgeable."
859,2022-11-06 17:22:42.309114,4/5 Good,Verified traveler,"Jun 28, 2021",,
860,2022-11-06 17:22:42.382187,5/5 Excellent,Verified traveler,"Jun 28, 2021",,
861,2022-11-06 17:22:42.427470,3/5 Okay,Verified traveler,"Jun 28, 2021",,The hotel even doesn’t provide tooth paste&tooth brush and I have to go to the front desk and pick up by myself.
862,2022-11-06 17:22:42.517342,5/5 Excellent,Verified traveler,"Jun 28, 2021",,"I like that this is an older building, so it maintains some of that charm, while offering the updated, modern amenities that travelers need. The property is clean, the staff members  were all professional,  friendly and helpful."
863,2022-11-06 17:22:42.551903,4/5 Good,Verified traveler,"Jun 28, 2021",,"I like it you could walk a lot of places, rooms were kind of small but nice."
864,2022-11-06 17:22:42.646309,3/5 Okay,Duane,"Jun 28, 2021",Poor service,"It was quiet, and comfortable.  
We stayed 4 nights.  They said you must request a room cleaning.  We requested it after the 2nd night, and were told they need 24 hour notice before they will clean the room.  Ok we requested it.  Well they didn’t clean after our request.  We asked they come up and remove the pile of towels.  They did not.  Poor service and they blamed it on Covid.  I don’t buy it"
865,2022-11-06 17:22:42.767492,5/5 Excellent,Frances,"Jun 28, 2021",,
866,2022-11-06 17:22:42.806944,5/5 Excellent,Verified traveler,"Jun 27, 2021",,Very good place to stay
867,2022-11-06 17:22:42.861280,4/5 Good,Mr. Stacey,"Jun 26, 2021",My kind of town!,Nice
